bathroomcnt,bedroomcnt,calculatedfinishedsquarefeet,taxvaluedollarcnt,yearbuilt,taxamount,fips,transactiondate,County
2.0,3,1693,238267,1950,3427.29,6037,2017-05-05,Los Angeles County
1.0,3,997,127708,1941,2019.26,6037,2017-05-05,Los Angeles County
3.0,3,3105,796402,2003,10529.84,6037,2017-05-05,Los Angeles County
1.0,2,870,691892,1949,10824.01,6037,2017-05-05,Los Angeles County
2.5,3,1905,649758,1988,7659.12,6059,2017-05-05,Orange County
3.0,4,2157,384405,1984,4697.25,6037,2017-05-05,Los Angeles County
2.0,2,1510,172387,1979,1837.64,6111,2017-05-05,Ventura County
2.0,4,1765,94595,1962,1222.99,6037,2017-05-05,Los Angeles County
2.5,4,2858,432025,1977,4398.08,6059,2017-05-05,Orange County
2.0,3,1680,119393,1926,1598.22,6037,2017-05-05,Los Angeles County
2.0,3,1225,79017,1955,1204.58,6037,2017-05-05,Los Angeles County
2.0,3,1884,775000,1927,8444.84,6037,2017-05-05,Los Angeles County
1.0,2,836,295127,1973,3579.48,6059,2017-05-05,Orange County
3.0,4,2860,589906,2010,11852.81,6037,2017-05-05,Los Angeles County
4.0,5,3583,583569,2011,12421.07,6037,2017-05-05,Los Angeles County
2.0,4,1112,416000,1953,5334.38,6037,2017-05-05,Los Angeles County
2.0,3,1761,95378,1989,1853.44,6037,2017-05-05,Los Angeles County
2.0,3,1349,67461,1956,871.04,6037,2017-05-05,Los Angeles County
2.0,2,1440,867000,1941,9424.16,6037,2017-05-05,Los Angeles County
1.0,3,980,277000,1910,3851.72,6037,2017-05-05,Los Angeles County
2.0,4,1675,341904,1966,3469.5,6059,2017-05-05,Orange County
2.0,3,1863,432334,1980,5119.32,6037,2017-05-05,Los Angeles County
2.0,3,1734,76994,1950,1279.75,6037,2017-05-05,Los Angeles County
2.0,2,1289,154760,1926,2431.63,6037,2017-05-05,Los Angeles County
2.0,3,2394,1016324,1950,11730.93,6037,2017-05-05,Los Angeles County
3.0,3,1523,177000,1991,3067.7,6037,2017-05-05,Los Angeles County
2.0,3,1078,348925,1951,4210.03,6037,2017-05-05,Los Angeles County
2.0,3,1584,706605,1936,9543.87,6037,2017-05-05,Los Angeles County
1.0,2,828,340910,1955,3796.64,6059,2017-05-05,Orange County
2.0,5,2099,110751,1963,1529.08,6037,2017-05-05,Los Angeles County
2.0,2,1296,125572,1949,1843.61,6037,2017-05-05,Los Angeles County
5.0,5,4830,995706,2013,18335.24,6037,2017-05-05,Los Angeles County
1.0,3,1355,241064,1915,2957.68,6059,2017-05-05,Orange County
2.0,3,1271,986765,1948,11075.74,6037,2017-05-05,Los Angeles County
3.0,4,2653,779639,1993,7842.38,6059,2017-05-05,Orange County
2.0,4,1500,80911,1965,1166.24,6059,2017-05-05,Orange County
2.0,4,1552,311592,1953,3791.7,6037,2017-05-05,Los Angeles County
2.0,4,1282,128613,1972,2305.97,6037,2017-05-05,Los Angeles County
4.0,5,3586,869805,1994,8749.7,6059,2017-05-05,Orange County
3.0,5,2336,304817,1969,4308.07,6037,2017-05-05,Los Angeles County
3.0,5,2292,431860,1998,6743.32,6037,2017-05-05,Los Angeles County
2.5,3,1426,692000,1987,7021.26,6059,2017-05-05,Orange County
2.5,3,1538,243256,1985,2458.86,6059,2017-05-05,Orange County
2.0,3,1300,329702,1960,3866.56,6037,2017-05-05,Los Angeles County
1.0,2,806,228431,1944,3276.0,6037,2017-05-05,Los Angeles County
2.5,3,1540,297003,1974,3341.32,6059,2017-05-05,Orange County
1.0,2,964,352079,1953,4400.35,6037,2017-05-05,Los Angeles County
1.0,2,710,275867,1922,3054.19,6037,2017-05-05,Los Angeles County
2.0,3,1130,178166,1953,2181.92,6037,2017-05-05,Los Angeles County
4.0,4,2514,145388,1960,1945.82,6111,2017-05-05,Ventura County
2.0,3,1841,312916,1969,3857.22,6037,2017-05-05,Los Angeles County
3.0,3,1689,223673,1993,3571.59,6037,2017-05-05,Los Angeles County
3.0,4,2062,269381,1977,3057.4,6059,2017-05-05,Orange County
2.0,4,1219,323616,1954,3967.22,6059,2017-05-05,Orange County
3.5,3,3601,1078364,2002,10763.82,6059,2017-05-05,Orange County
2.0,3,1264,453460,1956,5154.84,6059,2017-05-05,Orange County
2.0,3,2032,660000,1966,7448.58,6059,2017-05-05,Orange County
2.0,3,1157,84863,1954,1139.53,6037,2017-05-05,Los Angeles County
2.0,3,2222,376790,1979,4673.24,6037,2017-05-05,Los Angeles County
2.0,3,1677,175804,1984,2238.06,6037,2017-05-05,Los Angeles County
3.0,3,2698,318425,2005,6603.69,6037,2017-05-05,Los Angeles County
2.0,3,1059,322469,1958,3932.27,6037,2017-05-05,Los Angeles County
2.0,3,2313,102371,1938,1408.54,6059,2017-05-05,Orange County
3.0,3,1769,551738,1955,6553.95,6037,2017-05-05,Los Angeles County
2.0,4,1672,493622,1950,5955.1,6037,2017-05-05,Los Angeles County
1.0,2,1560,72282,1947,1223.91,6037,2017-05-05,Los Angeles County
2.0,3,1480,229439,1954,2905.7,6059,2017-05-05,Orange County
4.0,4,5094,771501,1982,10041.66,6037,2017-05-05,Los Angeles County
2.0,3,1428,274110,1965,3316.26,6111,2017-05-05,Ventura County
2.0,3,1611,1123324,1950,13456.03,6037,2017-05-05,Los Angeles County
3.0,4,2548,423748,1982,5051.99,6037,2017-05-05,Los Angeles County
3.0,4,1802,615811,1974,7595.1,6037,2017-05-05,Los Angeles County
3.0,3,2488,447129,1987,4938.47,6037,2017-05-05,Los Angeles County
3.0,4,2525,930000,1986,10694.15,6037,2017-05-05,Los Angeles County
3.0,4,2580,1015250,1955,12118.67,6037,2017-05-05,Los Angeles County
2.0,3,1431,351261,1958,4070.98,6059,2017-05-05,Orange County
2.0,3,1342,75749,1952,862.04,6037,2017-05-05,Los Angeles County
2.0,4,1237,52388,1954,1130.18,6059,2017-05-05,Orange County
3.0,3,2555,142394,1956,2225.04,6037,2017-05-05,Los Angeles County
3.0,3,1676,552472,1955,6362.57,6037,2017-05-05,Los Angeles County
1.0,2,892,187982,1937,2340.93,6037,2017-05-05,Los Angeles County
2.5,4,2416,415803,1971,5093.9,6111,2017-05-05,Ventura County
2.0,3,1420,177668,1993,2986.74,6037,2017-05-05,Los Angeles County
3.0,5,1884,384358,1955,4509.92,6059,2017-05-05,Orange County
2.5,3,2626,485567,1989,5134.68,6111,2017-05-05,Ventura County
2.0,4,2458,299206,1965,3590.58,6059,2017-05-05,Orange County
3.0,4,2336,636618,1968,7417.74,6111,2017-05-05,Ventura County
1.0,3,1014,304733,1950,3725.04,6059,2017-05-05,Orange County
2.5,3,1455,604073,1989,6060.68,6059,2017-05-05,Orange County
1.5,4,1588,383325,1955,4624.18,6059,2017-05-05,Orange County
2.0,3,1380,127323,1992,2375.91,6037,2017-05-05,Los Angeles County
2.0,2,1230,286394,1983,2845.98,6059,2017-05-05,Orange County
1.0,2,1216,65811,1937,739.1,6037,2017-05-05,Los Angeles County
1.0,3,824,245335,1953,3306.11,6037,2017-05-05,Los Angeles County
2.0,3,1862,141781,1946,1888.52,6059,2017-05-05,Orange County
4.0,4,4325,1366904,1987,16978.33,6037,2017-05-05,Los Angeles County
2.5,2,2437,624319,1989,7063.2,6059,2017-05-05,Orange County
3.0,4,1856,501607,1956,5881.4,6037,2017-05-05,Los Angeles County
2.0,3,1065,152572,1951,2099.94,6037,2017-05-05,Los Angeles County
3.0,4,2535,91072,1965,1392.48,6037,2017-05-05,Los Angeles County
3.0,3,1292,254246,1973,2876.44,6111,2017-05-05,Ventura County
2.0,3,1282,543522,1970,6222.6,6037,2017-05-05,Los Angeles County
2.0,3,1215,439000,1959,5151.49,6037,2017-05-05,Los Angeles County
2.0,2,1174,723953,1926,8547.54,6037,2017-05-05,Los Angeles County
3.0,3,1564,659912,1947,8091.19,6037,2017-05-05,Los Angeles County
2.0,4,1706,585000,1951,7147.97,6037,2017-05-05,Los Angeles County
2.5,4,1922,554066,1967,5832.6,6111,2017-05-05,Ventura County
2.0,2,1829,242125,1940,3113.96,6037,2017-05-05,Los Angeles County
3.0,3,3385,517498,1955,6494.5,6037,2017-05-05,Los Angeles County
2.0,2,1161,89034,1941,1292.34,6037,2017-05-05,Los Angeles County
3.0,3,2782,118178,1963,2059.65,6037,2017-05-05,Los Angeles County
3.0,4,3285,763558,1961,9413.69,6037,2017-05-05,Los Angeles County
1.0,2,636,214236,1925,3286.25,6037,2017-05-05,Los Angeles County
2.0,3,1180,55243,1966,1191.79,6037,2017-05-05,Los Angeles County
2.0,3,1040,76783,1969,1156.51,6037,2017-05-05,Los Angeles County
2.0,3,1142,196855,1950,2478.61,6037,2017-05-05,Los Angeles County
1.0,2,819,416252,1915,5044.92,6037,2017-05-05,Los Angeles County
2.0,2,1104,210549,1949,2669.8,6037,2017-05-05,Los Angeles County
2.5,3,1834,110330,2000,1207.12,6111,2017-05-05,Ventura County
2.5,3,1794,275000,1984,2987.82,6111,2017-05-05,Ventura County
1.0,3,1087,379000,1951,4561.13,6037,2017-05-05,Los Angeles County
1.0,2,810,286063,1916,3799.69,6037,2017-05-05,Los Angeles County
2.0,3,1417,532195,1964,6425.21,6037,2017-05-05,Los Angeles County
1.0,3,1002,363355,1944,4376.71,6037,2017-05-05,Los Angeles County
3.0,4,1484,280675,1958,3906.73,6037,2017-05-05,Los Angeles County
2.0,4,2022,115411,1968,1542.15,6037,2017-05-05,Los Angeles County
1.0,2,812,29565,1949,1095.25,6037,2017-05-05,Los Angeles County
3.0,4,1938,249642,1979,2743.38,6111,2017-05-05,Ventura County
1.0,2,1586,162918,1912,8154.35,6037,2017-05-05,Los Angeles County
3.0,3,2062,373000,1985,5101.28,6037,2017-05-05,Los Angeles County
1.0,3,910,111625,1939,1502.05,6037,2017-05-05,Los Angeles County
2.0,4,1036,174256,1913,2311.69,6037,2017-05-05,Los Angeles County
2.5,4,2723,636192,2002,7184.46,6111,2017-05-05,Ventura County
1.0,2,1008,174610,1925,2567.8,6037,2017-05-05,Los Angeles County
4.0,4,3237,856871,1929,10416.64,6037,2017-05-05,Los Angeles County
2.0,4,1569,550651,1962,6785.94,6037,2017-05-05,Los Angeles County
2.0,3,1341,481522,1948,6492.09,6037,2017-05-05,Los Angeles County
2.0,3,1430,481305,1950,5844.55,6037,2017-05-05,Los Angeles County
3.0,6,2732,119419,1949,2596.88,6037,2017-05-05,Los Angeles County
2.0,2,1390,113857,1951,1579.81,6037,2017-05-05,Los Angeles County
1.0,2,754,241304,1928,3453.82,6037,2017-05-05,Los Angeles County
2.0,4,1582,406174,1970,4658.96,6111,2017-05-05,Ventura County
1.0,2,816,55662,1950,937.52,6037,2017-05-05,Los Angeles County
3.0,5,3257,338073,1913,4242.6,6037,2017-05-05,Los Angeles County
3.0,3,2502,543078,1964,6740.07,6037,2017-05-05,Los Angeles County
1.0,2,1029,31215,1936,431.17,6037,2017-05-05,Los Angeles County
1.0,2,1132,502784,1939,6033.15,6037,2017-05-05,Los Angeles County
2.0,4,1552,76986,1950,1241.48,6037,2017-05-05,Los Angeles County
2.0,3,1742,96286,1961,1263.36,6037,2017-05-05,Los Angeles County
1.0,3,1242,256919,1906,3261.44,6037,2017-05-05,Los Angeles County
2.0,4,2791,1104526,1953,13419.01,6037,2017-05-05,Los Angeles County
4.0,4,3154,1220535,1940,14783.05,6037,2017-05-05,Los Angeles County
2.5,4,3197,633828,1989,6756.62,6111,2017-05-05,Ventura County
2.0,4,1559,64213,1964,1301.76,6037,2017-05-05,Los Angeles County
1.0,2,993,190985,1929,2451.35,6037,2017-05-05,Los Angeles County
5.0,5,4128,357548,1964,4565.56,6037,2017-05-05,Los Angeles County
1.0,2,990,60454,1925,855.75,6037,2017-05-05,Los Angeles County
4.0,4,2110,538082,2014,6575.62,6037,2017-05-05,Los Angeles County
3.0,4,3380,67673,1925,1012.54,6037,2017-05-05,Los Angeles County
1.0,3,1080,144514,1906,1802.05,6037,2017-05-05,Los Angeles County
1.0,3,1145,358383,1946,4682.95,6037,2017-05-05,Los Angeles County
2.0,4,1933,688629,1953,8450.19,6037,2017-05-05,Los Angeles County
2.0,3,1161,314508,1948,3762.34,6111,2017-05-05,Ventura County
1.0,3,1504,59629,1950,17582.5,6111,2017-05-05,Ventura County
2.0,3,1245,138924,1955,2147.5,6037,2017-05-05,Los Angeles County
2.0,3,1566,70565,1953,1193.97,6037,2017-05-05,Los Angeles County
3.0,3,1306,43642,1948,1052.03,6037,2017-05-05,Los Angeles County
2.0,3,1556,598132,1951,6940.79,6037,2017-05-05,Los Angeles County
2.0,3,1542,686552,1947,8251.68,6037,2017-05-05,Los Angeles County
2.0,3,1461,80099,1952,1125.47,6037,2017-05-05,Los Angeles County
3.0,4,2178,413942,1978,5095.92,6037,2017-05-05,Los Angeles County
2.0,3,1588,451866,2000,5498.28,6037,2017-05-05,Los Angeles County
3.0,4,2850,475634,1978,4985.5,6111,2017-05-05,Ventura County
1.0,3,951,261200,1924,3248.75,6037,2017-05-05,Los Angeles County
2.0,3,1492,275868,2002,4068.14,6111,2017-05-05,Ventura County
2.0,3,1569,142439,1952,1859.55,6037,2017-05-05,Los Angeles County
5.0,5,5170,1256602,1949,15521.51,6037,2017-05-05,Los Angeles County
2.0,4,1459,65562,1962,719.78,6111,2017-05-05,Ventura County
1.0,2,1003,49899,1944,5678.07,6037,2017-05-05,Los Angeles County
2.0,3,1100,236052,1956,4164.49,6037,2017-05-05,Los Angeles County
1.0,2,1091,366307,1949,4663.46,6037,2017-05-05,Los Angeles County
2.0,3,1104,168758,1960,2250.05,6037,2017-05-05,Los Angeles County
1.0,3,1244,366577,1932,4492.73,6037,2017-05-05,Los Angeles County
4.0,3,3353,795660,1950,8874.92,6037,2017-05-05,Los Angeles County
4.0,5,3088,853247,1982,10305.29,6037,2017-05-05,Los Angeles County
5.0,6,4722,416775,1936,5346.41,6037,2017-05-05,Los Angeles County
2.0,3,1773,600000,1960,7164.7,6111,2017-05-05,Ventura County
2.0,3,1683,818892,1944,9820.14,6037,2017-05-05,Los Angeles County
2.0,3,1613,75544,1959,1366.97,6037,2017-05-05,Los Angeles County
3.0,3,3524,1157320,1970,14097.93,6037,2017-05-04,Los Angeles County
4.5,5,3983,779274,1997,8109.6,6059,2017-05-04,Orange County
2.0,3,1571,280659,1961,3524.5,6059,2017-05-04,Orange County
1.5,3,1100,293702,1962,3531.36,6111,2017-05-04,Ventura County
2.0,3,1822,53596,1936,1275.14,6037,2017-05-04,Los Angeles County
2.0,3,1688,434037,1964,5105.38,6111,2017-05-04,Ventura County
2.0,4,1315,378788,1953,4580.23,6037,2017-05-04,Los Angeles County
3.0,5,2584,302791,1969,3066.48,6059,2017-05-04,Orange County
2.0,3,1631,76786,1954,1235.33,6037,2017-05-04,Los Angeles County
3.0,4,2333,271081,1999,4237.98,6037,2017-05-04,Los Angeles County
2.5,3,2547,1221866,2001,13762.34,6111,2017-05-04,Ventura County
3.5,4,3971,561691,1997,5903.38,6059,2017-05-04,Orange County
2.5,3,1798,97260,1964,1502.88,6111,2017-05-04,Ventura County
3.0,5,3189,179523,1964,2483.41,6037,2017-05-04,Los Angeles County
2.0,3,1242,78655,1963,1404.34,6059,2017-05-04,Orange County
3.0,4,3005,504086,1989,6060.0,6111,2017-05-04,Ventura County
2.0,2,1450,744638,1951,8929.68,6037,2017-05-04,Los Angeles County
3.0,4,2954,805183,1984,8315.16,6059,2017-05-04,Orange County
2.0,3,1253,62284,1938,852.85,6037,2017-05-04,Los Angeles County
2.0,3,1899,859492,1948,10398.35,6037,2017-05-04,Los Angeles County
2.0,2,2328,1055732,1951,12114.4,6037,2017-05-04,Los Angeles County
2.0,4,1522,728000,1957,8293.08,6059,2017-05-04,Orange County
3.0,5,2106,304831,1997,2971.96,6059,2017-05-04,Orange County
2.0,3,1372,169243,2011,2604.08,6037,2017-05-04,Los Angeles County
2.0,3,1214,211873,1949,2895.67,6037,2017-05-04,Los Angeles County
1.5,3,1059,344837,1962,4129.2,6059,2017-05-04,Orange County
2.0,3,1170,298472,1962,4509.97,6037,2017-05-04,Los Angeles County
2.0,4,1491,98506,1971,1412.91,6037,2017-05-04,Los Angeles County
4.0,5,3829,725000,1951,8968.11,6037,2017-05-04,Los Angeles County
2.0,3,1162,428000,1959,5042.18,6059,2017-05-04,Orange County
2.0,4,1712,66174,1961,1096.26,6111,2017-05-04,Ventura County
2.0,4,2015,700000,1953,8038.44,6037,2017-05-04,Los Angeles County
2.0,4,1479,405844,1956,5082.04,6037,2017-05-04,Los Angeles County
4.0,3,3958,617975,1987,7589.26,6037,2017-05-04,Los Angeles County
3.0,3,1885,83830,1955,1317.47,6037,2017-05-04,Los Angeles County
3.0,5,2098,254730,1952,3078.56,6037,2017-05-04,Los Angeles County
2.0,3,1316,537000,1962,6259.77,6037,2017-05-04,Los Angeles County
2.0,3,1240,261075,1971,2636.64,6059,2017-05-04,Orange County
2.0,3,1302,178000,1989,2901.59,6037,2017-05-04,Los Angeles County
3.0,4,1884,161204,1970,2134.78,6037,2017-05-04,Los Angeles County
3.0,4,2654,721121,1994,6025.64,6059,2017-05-04,Orange County
2.0,3,1680,117848,1987,2458.88,6037,2017-05-04,Los Angeles County
3.0,4,2677,706784,2004,8122.66,6059,2017-05-04,Orange County
3.0,4,2303,1229209,1926,14799.65,6037,2017-05-04,Los Angeles County
1.0,2,836,333000,1972,3992.15,6037,2017-05-04,Los Angeles County
3.0,3,1927,1218300,1962,13941.97,6037,2017-05-04,Los Angeles County
2.0,3,1057,256241,1963,3354.32,6037,2017-05-04,Los Angeles County
2.5,3,1800,473893,1989,4743.34,6059,2017-05-04,Orange County
2.0,2,1831,169169,1945,2125.68,6037,2017-05-04,Los Angeles County
2.0,3,1122,587301,1968,6608.88,6037,2017-05-04,Los Angeles County
3.5,5,2613,673355,1973,7073.24,6059,2017-05-04,Orange County
2.0,3,1296,58351,1959,1297.74,6037,2017-05-04,Los Angeles County
2.5,4,2602,841000,1978,8458.2,6059,2017-05-04,Orange County
2.0,3,1388,554000,1908,6616.63,6037,2017-05-04,Los Angeles County
3.0,4,2110,148658,1968,1933.48,6037,2017-05-04,Los Angeles County
3.0,4,2434,535820,1999,6324.98,6111,2017-05-04,Ventura County
2.5,3,1927,898759,1977,10049.56,6059,2017-05-04,Orange County
2.0,3,1004,158000,1955,2826.26,6037,2017-05-04,Los Angeles County
2.0,3,1235,120500,1953,1500.73,6037,2017-05-04,Los Angeles County
2.0,3,1214,236242,1955,2968.06,6037,2017-05-04,Los Angeles County
2.0,3,1440,680217,1969,7556.62,6059,2017-05-04,Orange County
2.0,3,936,221324,1948,2931.06,6037,2017-05-04,Los Angeles County
4.0,4,2656,569542,2013,7017.39,6037,2017-05-04,Los Angeles County
2.0,4,1569,171719,1970,2091.88,6059,2017-05-04,Orange County
3.0,4,2175,761437,1976,7723.92,6059,2017-05-04,Orange County
2.0,4,1836,739371,1971,7637.04,6059,2017-05-04,Orange County
1.0,3,1448,37234,1938,976.94,6037,2017-05-04,Los Angeles County
2.0,3,1546,147108,1976,1436.5,6059,2017-05-04,Orange County
1.0,2,802,125200,1927,1533.42,6037,2017-05-04,Los Angeles County
1.0,2,838,44271,1929,883.74,6037,2017-05-04,Los Angeles County
2.5,3,2478,431713,1973,4316.5,6059,2017-05-04,Orange County
1.0,2,952,421294,1927,4372.74,6059,2017-05-04,Orange County
1.0,2,930,128661,1902,1756.14,6059,2017-05-04,Orange County
1.0,2,1980,483256,1951,5950.46,6037,2017-05-04,Los Angeles County
3.0,5,2050,605172,1966,6391.66,6111,2017-05-04,Ventura County
2.5,4,2504,401245,1966,4321.9,6111,2017-05-04,Ventura County
2.0,4,1536,274240,1943,3119.15,6037,2017-05-04,Los Angeles County
1.0,2,1240,187226,1925,2395.47,6037,2017-05-04,Los Angeles County
2.0,3,1791,557115,1962,5886.52,6111,2017-05-04,Ventura County
3.0,5,3293,210083,2006,5031.24,6037,2017-05-04,Los Angeles County
3.5,4,3453,939019,2006,14702.96,6059,2017-08-25,Orange County
3.5,4,3453,939019,2006,14702.96,6059,2017-05-04,Orange County
2.0,3,1958,198059,2007,4292.33,6037,2017-05-04,Los Angeles County
3.0,3,1532,444377,1998,5649.2,6037,2017-05-04,Los Angeles County
2.0,3,2570,180674,1966,2845.48,6037,2017-05-04,Los Angeles County
4.0,4,3595,1386311,2012,15249.8,6059,2017-05-04,Orange County
2.0,2,1078,296463,1950,3551.38,6111,2017-05-04,Ventura County
1.0,3,803,121822,1950,2000.15,6037,2017-05-04,Los Angeles County
1.0,3,1026,227512,1950,2895.38,6037,2017-05-04,Los Angeles County
1.0,2,879,365490,1950,4410.28,6037,2017-05-04,Los Angeles County
1.0,2,963,260700,1920,3233.94,6037,2017-05-04,Los Angeles County
1.0,3,1004,77594,1954,1236.31,6037,2017-05-04,Los Angeles County
1.0,2,1132,56326,1949,1019.76,6037,2017-05-04,Los Angeles County
1.0,3,1020,195000,1922,3541.96,6037,2017-05-04,Los Angeles County
2.0,2,1497,229122,1972,2266.42,6059,2017-05-04,Orange County
2.5,5,2692,573168,1966,6504.7,6059,2017-05-04,Orange County
1.5,2,1290,464289,1977,4661.84,6059,2017-05-04,Orange County
2.0,4,1207,57683,1975,999.68,6037,2017-05-04,Los Angeles County
3.5,4,3453,1159000,2006,16840.22,6059,2017-05-04,Orange County
2.5,3,2567,744000,2003,11446.32,6059,2017-05-04,Orange County
3.0,4,2490,566657,1935,6764.9,6037,2017-05-04,Los Angeles County
2.0,3,1233,401942,1961,4694.9,6111,2017-05-04,Ventura County
3.0,5,2750,177645,1969,2432.55,6037,2017-05-04,Los Angeles County
1.0,1,1098,735936,1955,7467.38,6059,2017-05-04,Orange County
3.0,4,2824,552275,1968,6923.16,6037,2017-05-04,Los Angeles County
2.0,2,1591,246601,1940,3030.17,6037,2017-05-04,Los Angeles County
2.5,3,2968,1298712,1980,13091.46,6059,2017-05-04,Orange County
3.0,3,2002,615000,1979,7369.22,6037,2017-05-04,Los Angeles County
3.0,4,2490,670000,1980,7978.24,6111,2017-05-04,Ventura County
2.0,3,2080,965071,1935,11705.32,6037,2017-05-04,Los Angeles County
3.0,4,2468,417532,1978,4886.68,6111,2017-05-04,Ventura County
2.0,1,1923,1257123,1952,15123.03,6037,2017-05-04,Los Angeles County
2.0,3,1266,771472,1953,9763.74,6037,2017-05-04,Los Angeles County
3.0,4,2728,680233,1989,7679.08,6111,2017-05-04,Ventura County
2.0,3,1282,61872,1940,1259.24,6037,2017-05-04,Los Angeles County
6.0,5,6513,1144258,2000,11599.32,6059,2017-05-04,Orange County
2.5,3,1270,398085,1973,3977.74,6059,2017-05-04,Orange County
2.0,3,1847,368391,1936,4832.56,6037,2017-05-04,Los Angeles County
1.0,3,1218,146947,1939,2249.25,6037,2017-05-04,Los Angeles County
2.0,4,1870,264000,1990,4182.33,6037,2017-05-04,Los Angeles County
1.0,3,1044,31215,1956,975.45,6037,2017-05-04,Los Angeles County
2.0,3,1373,288940,1959,3277.74,6111,2017-05-04,Ventura County
2.0,3,1359,38888,1943,1393.78,6037,2017-05-04,Los Angeles County
2.0,4,1810,201279,1965,2792.45,6037,2017-05-04,Los Angeles County
2.5,4,2679,467765,1990,4838.46,6059,2017-05-04,Orange County
1.0,3,996,128210,1956,1862.56,6037,2017-05-04,Los Angeles County
2.5,3,2069,609149,2001,6972.02,6111,2017-05-04,Ventura County
2.5,4,2300,545303,1975,6132.96,6059,2017-05-04,Orange County
2.0,3,1469,78234,1958,1317.18,6037,2017-05-04,Los Angeles County
4.5,4,4077,887051,2011,15264.94,6111,2017-05-04,Ventura County
3.0,3,2412,605393,1967,7594.3,6037,2017-05-04,Los Angeles County
2.0,4,1120,248526,1921,4356.92,6037,2017-05-04,Los Angeles County
1.0,4,1419,275866,1939,3394.44,6037,2017-05-04,Los Angeles County
2.0,3,1107,440000,1958,5257.08,6059,2017-05-04,Orange County
2.0,4,1362,308852,1957,3832.41,6037,2017-05-04,Los Angeles County
3.0,4,2255,1361492,1949,16580.96,6037,2017-05-04,Los Angeles County
